abs_path,rel_path,class
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0216,datasets/dataset/2/0216,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0217,datasets/dataset/2/0217,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0218,datasets/dataset/2/0218,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0219,datasets/dataset/2/0219,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0220,datasets/dataset/2/0220,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0221,datasets/dataset/2/0221,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0222,datasets/dataset/2/0222,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0223,datasets/dataset/2/0223,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0224,datasets/dataset/2/0224,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0225,datasets/dataset/2/0225,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0226,datasets/dataset/2/0226,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0227,datasets/dataset/2/0227,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0228,datasets/dataset/2/0228,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0229,datasets/dataset/2/0229,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0230,datasets/dataset/2/0230,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0231,datasets/dataset/2/0231,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0232,datasets/dataset/2/0232,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0233,datasets/dataset/2/0233,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0234,datasets/dataset/2/0234,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0235,datasets/dataset/2/0235,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0236,datasets/dataset/2/0236,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0237,datasets/dataset/2/0237,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0238,datasets/dataset/2/0238,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0239,datasets/dataset/2/0239,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0240,datasets/dataset/2/0240,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0241,datasets/dataset/2/0241,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0242,datasets/dataset/2/0242,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0243,datasets/dataset/2/0243,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0244,datasets/dataset/2/0244,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0245,datasets/dataset/2/0245,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0246,datasets/dataset/2/0246,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0247,datasets/dataset/2/0247,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0248,datasets/dataset/2/0248,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0249,datasets/dataset/2/0249,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0250,datasets/dataset/2/0250,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0251,datasets/dataset/2/0251,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0252,datasets/dataset/2/0252,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0253,datasets/dataset/2/0253,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0254,datasets/dataset/2/0254,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0255,datasets/dataset/2/0255,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0256,datasets/dataset/2/0256,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0257,datasets/dataset/2/0257,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0258,datasets/dataset/2/0258,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0259,datasets/dataset/2/0259,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0260,datasets/dataset/2/0260,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0261,datasets/dataset/2/0261,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0262,datasets/dataset/2/0262,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0263,datasets/dataset/2/0263,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0264,datasets/dataset/2/0264,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0265,datasets/dataset/2/0265,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0266,datasets/dataset/2/0266,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0267,datasets/dataset/2/0267,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0268,datasets/dataset/2/0268,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0269,datasets/dataset/2/0269,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0270,datasets/dataset/2/0270,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0271,datasets/dataset/2/0271,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0272,datasets/dataset/2/0272,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0273,datasets/dataset/2/0273,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0274,datasets/dataset/2/0274,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0275,datasets/dataset/2/0275,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0276,datasets/dataset/2/0276,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0277,datasets/dataset/2/0277,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0278,datasets/dataset/2/0278,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0279,datasets/dataset/2/0279,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0280,datasets/dataset/2/0280,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0281,datasets/dataset/2/0281,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0282,datasets/dataset/2/0282,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0283,datasets/dataset/2/0283,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0284,datasets/dataset/2/0284,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0285,datasets/dataset/2/0285,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0286,datasets/dataset/2/0286,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0287,datasets/dataset/2/0287,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0288,datasets/dataset/2/0288,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0289,datasets/dataset/2/0289,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0290,datasets/dataset/2/0290,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0291,datasets/dataset/2/0291,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0292,datasets/dataset/2/0292,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0293,datasets/dataset/2/0293,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0294,datasets/dataset/2/0294,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0295,datasets/dataset/2/0295,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0296,datasets/dataset/2/0296,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0297,datasets/dataset/2/0297,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0298,datasets/dataset/2/0298,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0299,datasets/dataset/2/0299,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/2/0300,datasets/dataset/2/0300,2
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0000,datasets/dataset/3/0000,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0001,datasets/dataset/3/0001,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0002,datasets/dataset/3/0002,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0003,datasets/dataset/3/0003,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0004,datasets/dataset/3/0004,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0005,datasets/dataset/3/0005,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0006,datasets/dataset/3/0006,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0007,datasets/dataset/3/0007,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0008,datasets/dataset/3/0008,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0009,datasets/dataset/3/0009,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0010,datasets/dataset/3/0010,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0011,datasets/dataset/3/0011,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0012,datasets/dataset/3/0012,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0013,datasets/dataset/3/0013,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0014,datasets/dataset/3/0014,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0015,datasets/dataset/3/0015,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0016,datasets/dataset/3/0016,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0017,datasets/dataset/3/0017,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0018,datasets/dataset/3/0018,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0019,datasets/dataset/3/0019,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0020,datasets/dataset/3/0020,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0021,datasets/dataset/3/0021,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0022,datasets/dataset/3/0022,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0023,datasets/dataset/3/0023,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0024,datasets/dataset/3/0024,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0025,datasets/dataset/3/0025,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0026,datasets/dataset/3/0026,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0027,datasets/dataset/3/0027,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0028,datasets/dataset/3/0028,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0029,datasets/dataset/3/0029,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0030,datasets/dataset/3/0030,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0031,datasets/dataset/3/0031,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0032,datasets/dataset/3/0032,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0033,datasets/dataset/3/0033,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0034,datasets/dataset/3/0034,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0035,datasets/dataset/3/0035,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0036,datasets/dataset/3/0036,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0037,datasets/dataset/3/0037,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0038,datasets/dataset/3/0038,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0039,datasets/dataset/3/0039,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0040,datasets/dataset/3/0040,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0041,datasets/dataset/3/0041,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0042,datasets/dataset/3/0042,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0043,datasets/dataset/3/0043,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0044,datasets/dataset/3/0044,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0045,datasets/dataset/3/0045,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0046,datasets/dataset/3/0046,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0047,datasets/dataset/3/0047,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0048,datasets/dataset/3/0048,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0049,datasets/dataset/3/0049,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0050,datasets/dataset/3/0050,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0051,datasets/dataset/3/0051,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0052,datasets/dataset/3/0052,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0053,datasets/dataset/3/0053,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0054,datasets/dataset/3/0054,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0055,datasets/dataset/3/0055,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0056,datasets/dataset/3/0056,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0057,datasets/dataset/3/0057,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0058,datasets/dataset/3/0058,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0059,datasets/dataset/3/0059,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0060,datasets/dataset/3/0060,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0061,datasets/dataset/3/0061,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0062,datasets/dataset/3/0062,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0063,datasets/dataset/3/0063,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0064,datasets/dataset/3/0064,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0065,datasets/dataset/3/0065,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0066,datasets/dataset/3/0066,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0067,datasets/dataset/3/0067,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0068,datasets/dataset/3/0068,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0069,datasets/dataset/3/0069,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0070,datasets/dataset/3/0070,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0071,datasets/dataset/3/0071,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0072,datasets/dataset/3/0072,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0073,datasets/dataset/3/0073,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0074,datasets/dataset/3/0074,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0075,datasets/dataset/3/0075,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0076,datasets/dataset/3/0076,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0077,datasets/dataset/3/0077,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0078,datasets/dataset/3/0078,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0079,datasets/dataset/3/0079,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0080,datasets/dataset/3/0080,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0081,datasets/dataset/3/0081,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0082,datasets/dataset/3/0082,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0083,datasets/dataset/3/0083,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0084,datasets/dataset/3/0084,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0085,datasets/dataset/3/0085,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0086,datasets/dataset/3/0086,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0087,datasets/dataset/3/0087,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0088,datasets/dataset/3/0088,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0089,datasets/dataset/3/0089,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0090,datasets/dataset/3/0090,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0091,datasets/dataset/3/0091,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0092,datasets/dataset/3/0092,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0093,datasets/dataset/3/0093,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0094,datasets/dataset/3/0094,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0095,datasets/dataset/3/0095,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0096,datasets/dataset/3/0096,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0097,datasets/dataset/3/0097,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0098,datasets/dataset/3/0098,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0099,datasets/dataset/3/0099,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0100,datasets/dataset/3/0100,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0101,datasets/dataset/3/0101,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0102,datasets/dataset/3/0102,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0103,datasets/dataset/3/0103,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0104,datasets/dataset/3/0104,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0105,datasets/dataset/3/0105,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0106,datasets/dataset/3/0106,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0107,datasets/dataset/3/0107,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0108,datasets/dataset/3/0108,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0109,datasets/dataset/3/0109,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0110,datasets/dataset/3/0110,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0111,datasets/dataset/3/0111,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0112,datasets/dataset/3/0112,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0113,datasets/dataset/3/0113,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0114,datasets/dataset/3/0114,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0115,datasets/dataset/3/0115,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0116,datasets/dataset/3/0116,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0117,datasets/dataset/3/0117,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0118,datasets/dataset/3/0118,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0119,datasets/dataset/3/0119,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0120,datasets/dataset/3/0120,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0121,datasets/dataset/3/0121,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0122,datasets/dataset/3/0122,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0123,datasets/dataset/3/0123,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0124,datasets/dataset/3/0124,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0125,datasets/dataset/3/0125,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0126,datasets/dataset/3/0126,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0127,datasets/dataset/3/0127,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0128,datasets/dataset/3/0128,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0129,datasets/dataset/3/0129,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0130,datasets/dataset/3/0130,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0131,datasets/dataset/3/0131,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0132,datasets/dataset/3/0132,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0133,datasets/dataset/3/0133,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0134,datasets/dataset/3/0134,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0135,datasets/dataset/3/0135,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0136,datasets/dataset/3/0136,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0137,datasets/dataset/3/0137,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0138,datasets/dataset/3/0138,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0139,datasets/dataset/3/0139,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0140,datasets/dataset/3/0140,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0141,datasets/dataset/3/0141,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0142,datasets/dataset/3/0142,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0143,datasets/dataset/3/0143,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0144,datasets/dataset/3/0144,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0145,datasets/dataset/3/0145,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0146,datasets/dataset/3/0146,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0147,datasets/dataset/3/0147,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0148,datasets/dataset/3/0148,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0149,datasets/dataset/3/0149,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0150,datasets/dataset/3/0150,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0151,datasets/dataset/3/0151,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0152,datasets/dataset/3/0152,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0153,datasets/dataset/3/0153,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0154,datasets/dataset/3/0154,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0155,datasets/dataset/3/0155,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0156,datasets/dataset/3/0156,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0157,datasets/dataset/3/0157,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0158,datasets/dataset/3/0158,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0159,datasets/dataset/3/0159,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0160,datasets/dataset/3/0160,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0161,datasets/dataset/3/0161,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0162,datasets/dataset/3/0162,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0163,datasets/dataset/3/0163,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0164,datasets/dataset/3/0164,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0165,datasets/dataset/3/0165,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0166,datasets/dataset/3/0166,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0167,datasets/dataset/3/0167,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0168,datasets/dataset/3/0168,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0169,datasets/dataset/3/0169,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0170,datasets/dataset/3/0170,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0171,datasets/dataset/3/0171,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0172,datasets/dataset/3/0172,3
/home/nick/Desktop/Univ/Programming/end_5_lab/datasets/dataset/3/0173,datasets/dataset/3/0173,3
